ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,QTR_ID,MONTH_ID,YEAR_ID,MSRP,PHONE
10423,10,88.14,1,881.4,2,5,2005,101,(02) 5554 67
10103,35,57.46,14,2011.1,1,1,2003,62,07-98 9555
10111,28,64.33,2,1801.24,1,3,2003,62,6505555787
10126,46,73.7,14,3390.2,2,5,2003,62,(91) 555 22 82
10139,20,71.2,3,1424,3,7,2003,62,+61 2 9495 8555
10150,30,49.97,11,1499.1,3,9,2003,62,+65 221 7555
10163,48,69.96,4,3358.08,4,10,2003,62,2125558493
10173,28,53.72,2,1504.16,4,11,2003,62,035-640555
10183,39,68.08,11,2655.12,4,11,2003,62,2155554695
10193,24,51.84,3,1244.16,4,11,2003,62,61-9-3844-6555
10206,28,67.46,9,1888.88,4,12,2003,62,(604) 555-3392
10215,31,58.71,6,1820.01,1,1,2004,62,3105553722
10228,45,63.71,5,2866.95,1,3,2004,62,6175555555
10244,24,58.09,3,1394.16,2,4,2004,62,(91) 555 94 44
10257,49,53.72,3,2632.28,2,6,2004,62,4085553659
10269,32,63.08,1,2018.56,3,7,2004,62,6562-9555
10280,43,68.71,5,2954.53,3,8,2004,62,011-4988555
10291,37,50.59,14,1871.83,3,9,2004,62,0695-34 6555
10304,24,64.96,9,1559.04,4,10,2004,62,30.59.8555
10312,35,53.72,6,1880.2,4,10,2004,62,4155551450
10322,41,29.87,13,1224.67,4,11,2004,62,6035558647
10332,26,100,17,2979.08,4,11,2004,62,(171) 555-1555
10347,34,64.96,10,2208.64,4,11,2004,62,03 9520 4555
10357,49,70.58,5,3458.42,4,12,2004,62,4155551450
10369,28,44.21,6,1237.88,1,1,2005,62,6175558555
10381,40,68.08,4,2723.2,1,2,2005,62,6505551386
10392,37,59.96,3,2218.52,1,3,2005,62,7675-3555
10423,31,53.72,3,1665.32,2,5,2005,62,(02) 5554 67
10106,41,83.44,18,3421.04,1,2,2003,86,035-640555
10119,21,89.46,9,1878.66,2,4,2003,86,6562-9555
10130,40,96.34,2,3853.6,2,6,2003,86,6175558428
10143,46,74.84,13,3442.64,3,8,2003,86,5085559555
10155,44,79.14,11,3482.16,4,10,2003,86,90-224 8555
10167,46,73.12,7,3363.52,4,10,2003,86,0695-34 6555
10178,41,81.72,10,3350.52,4,11,2003,86,61.77.6555
10186,32,89.46,7,2862.72,4,11,2003,86,(171) 555-7555
10197,46,87.74,4,4036.04,4,11,2003,86,(93) 203 4555
10209,28,100,6,2817.92,1,1,2004,86,2155554369
10222,49,94.62,10,4636.38,1,2,2004,86,7605558146
10248,21,73.98,1,1553.58,2,5,2004,86,2125557818
10262,32,84.3,15,2697.6,2,6,2004,86,(91) 555 94 44
10273,34,98.06,2,3334.04,3,7,2004,86,(02) 5554 67
10283,21,98.06,4,2059.26,3,8,2004,86,(604) 555-4555
10296,21,96.34,13,2023.14,3,9,2004,86,+49 89 61 08 9555
10307,31,83.44,7,2586.64,4,10,2004,86,2155554695
10316,21,94.62,15,1987.02,4,11,2004,86,(198) 555-8888
10327,25,45.86,5,1146.5,4,11,2004,86,31 12 3555
10338,28,82.58,3,2312.24,4,11,2004,86,(071) 23 67 2555
10350,43,64.97,6,2793.71,4,12,2004,86,(91) 555 94 44
10373,22,86.74,5,1908.28,1,1,2005,86,981-443655
10386,37,93.01,5,3441.37,1,3,2005,86,(91) 555 94 44
10398,28,72.26,18,2023.28,1,3,2005,86,26.47.1555
10400,30,74.84,7,2245.2,2,4,2005,86,4085553659
10414,44,73.98,1,3255.12,2,5,2005,86,6175559555
10103,25,100,13,2539.5,1,1,2003,104,07-98 9555
10111,43,100,1,4818.15,1,3,2003,104,6505555787
10126,30,97.39,13,2921.7,2,5,2003,104,(91) 555 22 82
10139,20,90.06,2,1801.2,3,7,2003,104,+61 2 9495 8555
10150,26,100,10,2804.36,3,9,2003,104,+65 221 7555
10163,40,100,3,4900.8,4,10,2003,104,2125558493
10173,31,89.01,1,2759.31,4,11,2003,104,035-640555
10183,22,100,10,2488.2,4,11,2003,104,2155554695
10193,23,100,2,2769.89,4,11,2003,104,61-9-3844-6555
10206,30,100,8,3581.4,4,12,2003,104,(604) 555-3392
10215,49,100,5,5285.14,1,1,2004,104,3105553722
10228,31,100,4,3181.53,1,3,2004,104,6175555555
10244,29,100,2,3340.51,2,4,2004,104,(91) 555 94 44
10257,37,84.82,2,3138.34,2,6,2004,104,4085553659
10270,38,100,11,4775.08,3,7,2004,104,+61 2 9495 8555
10280,29,100,4,3006.43,3,8,2004,104,011-4988555
10291,23,100,13,2866.26,3,9,2004,104,0695-34 6555
10304,26,85.87,8,2232.62,4,10,2004,104,30.59.8555
10312,38,100,5,4457.02,4,10,2004,104,4155551450
10322,48,47.04,7,2257.92,4,11,2004,104,6035558647
10332,40,39.8,18,1592,4,11,2004,104,(171) 555-1555
10347,45,100,11,4948.2,4,11,2004,104,03 9520 4555
10357,44,100,4,5160.76,4,12,2004,104,4155551450
10369,21,94.22,5,1978.62,1,1,2005,104,6175558555
10381,35,100,5,4288.2,1,2,2005,104,6505551386
10392,29,86.92,2,2520.68,1,3,2005,104,7675-3555
10423,21,84.82,2,1781.22,2,5,2005,104,(02) 5554 67
10105,22,100,11,3065.04,1,2,2003,136,31 12 3555
10117,26,100,5,3551.34,2,4,2003,136,+65 221 7555
10128,41,100,2,5544.02,2,6,2003,136,(91) 555 94 44
10142,47,100,8,6034.33,3,8,2003,136,4155551450
10153,31,100,7,3641.57,3,9,2003,136,(91) 555 94 44
10166,43,100,2,6930.74,4,10,2003,136,5085552555
10177,23,100,9,3675.63,4,11,2003,136,+34 913 728 555
10185,28,100,9,3442.04,4,11,2003,136,5085559555
10196,49,100,1,6893.81,4,11,2003,136,2035559545
10208,24,100,9,2622.48,1,1,2004,136,78.32.5555
10221,33,100,3,4417.38,1,2,2004,136,(02) 5554 67
10232,22,100,6,3606.02,1,3,2004,136,(198) 555-8888
10248,32,100,12,3802.56,2,5,2004,136,2125557818
10273,40,100,13,5026.4,3,7,2004,136,(02) 5554 67
10282,43,100,1,6695.53,3,8,2004,136,4155551450
10293,24,100,4,2819.28,3,9,2004,136,011-4988555
10306,32,100,9,3759.04,4,10,2004,136,(171) 555-1555
10314,20,100,1,2731.8,4,10,2004,136,86 21 3555
10325,24,69.12,9,1658.88,4,11,2004,136,07-98 9555
10336,48,100,12,5778.24,4,11,2004,136,(1) 42.34.2555
10350,44,100,1,5191.12,4,12,2004,136,(91) 555 94 44
10372,28,100,3,3862.88,1,1,2005,136,+81 3 3584 0555
10383,24,61.52,9,1476.48,1,2,2005,136,(91) 555 94 44
10396,33,100,2,5273.73,1,3,2005,136,4155551450
10414,41,100,12,4872.03,2,5,2005,136,6175559555
10104,23,100,13,4556.99,1,1,2003,169,(91) 555 94 44
10109,46,100,5,8257,1,3,2003,169,2155559857
10114,48,100,4,8209.44,2,4,2003,169,(1) 42.34.2555
10122,25,100,3,3598.5,2,5,2003,169,91.24.4555
10127,22,100,15,3837.24,2,6,2003,169,2125557413
10136,41,100,3,8331.61,3,7,2003,169,61.77.6555
10141,34,100,9,4836.5,3,8,2003,169,+358 9 8045 555
10148,32,100,14,5418.88,3,9,2003,169,02 9936 8555
10151,21,100,7,3734.01,3,9,2003,169,981-443655
10160,20,100,1,3996.4,4,10,2003,169,2155554369
10165,47,100,16,8754.69,4,10,2003,169,+65 221 7555
10171,39,100,3,5481.45,4,11,2003,169,(514) 555-8054
10175,29,100,5,4419.89,4,11,2003,169,(171) 555-0297
10181,45,100,7,6324.75,4,11,2003,169,+47 2267 3215
10184,28,100,10,4409.72,4,11,2003,169,(95) 555 82 82
10192,26,100,12,3918.46,4,11,2003,169,6035558647
10195,50,100,10,7620.5,4,11,2003,169,9145554562
10203,48,100,1,8291.04,4,12,2003,169,(91) 555 94 44
10207,25,100,11,3937.25,4,12,2003,169,6175552555
10212,40,100,11,5554.4,1,1,2004,169,(91) 555 94 44
10225,43,100,2,6407.86,1,2,2004,169,0897-034555
10229,22,100,5,4172.52,1,3,2004,169,4155551450
10239,47,100,1,7083.37,2,4,2004,169,981-443655
10246,36,100,9,7132.68,2,5,2004,169,(91) 555 94 44
10253,40,100,6,6773.6,2,6,2004,169,(171) 555-2282
10259,27,100,8,3657.69,2,6,2004,169,+65 224 1555
10266,29,100,7,4812.55,3,7,2004,169,0522-556555
10271,20,100,9,3928.6,3,7,2004,169,4155551450
10278,42,100,7,6401.22,3,8,2004,169,7025551838
10281,25,100,5,4191.25,3,8,2004,169,2155551555
10287,36,100,5,5852.52,3,8,2004,169,0897-034555
10292,21,100,12,2844.87,3,9,2004,169,2125557818
10301,23,100,9,4011.66,4,10,2003,169,+47 2212 1555
10305,37,100,9,7455.87,4,10,2004,169,6175558555
10310,48,100,3,8940.96,4,10,2004,169,0221-5554327
10313,25,100,3,4572.25,4,10,2004,169,(604) 555-3392
10321,33,100,11,5700.09,4,11,2004,169,5085552555
10324,27,100,12,3155.49,4,11,2004,169,2125551500
10331,27,100,11,4170.69,4,11,2004,169,2155559857
10334,20,100,3,2878.8,4,11,2004,169,0921-12 3555
10342,30,100,4,5029.5,4,11,2004,169,03 9520 4555
10349,48,100,6,7396.8,4,12,2004,169,2125557413
10358,32,93.49,12,2991.68,4,12,2004,169,(91) 555 94 44
10366,34,100,1,6275.72,1,1,2005,169,(071) 23 67 2555
10370,27,56.85,9,1534.95,1,1,2005,169,02 9936 8555
10377,39,100,3,7264.53,1,2,2005,169,90-224 8555
10383,47,100,6,6869.05,1,2,2005,169,(91) 555 94 44
10394,22,100,5,3353.02,1,3,2005,169,(91) 555 94 44
10405,55,100,1,8289.05,2,4,2005,169,88.60.1555
10412,60,100,9,11887.8,2,5,2005,169,(91) 555 94 44
10419,35,100,6,5926.9,2,5,2005,169,6562-9555
10425,28,100,8,3793.16,2,5,2005,169,40.67.8555
10105,38,100,13,4330.1,1,2,2003,100,31 12 3555
10117,21,95.8,7,2011.8,2,4,2003,100,+65 221 7555
10128,41,100,4,4837.18,2,6,2003,100,(91) 555 94 44
10142,22,97.81,10,2151.82,3,8,2003,100,4155551450
10153,29,88.74,9,2573.46,3,9,2003,100,(91) 555 94 44
10165,50,100,1,5344.5,4,10,2003,100,+65 221 7555
10177,29,100,11,3070.52,4,11,2003,100,+34 913 728 555
10185,49,80.67,11,3952.83,4,11,2003,100,5085559555
10196,35,100,3,3564.75,4,11,2003,100,2035559545
10208,48,100,11,5614.56,1,1,2004,100,78.32.5555
10221,23,80.67,5,1855.41,1,2,2004,100,(02) 5554 67
10232,48,95.8,8,4598.4,1,3,2004,100,(198) 555-8888
10248,42,100,14,5082.42,2,5,2004,100,2125557818
10273,47,100,15,5450.59,3,7,2004,100,(02) 5554 67
10282,36,100,3,4174.92,3,8,2004,100,4155551450
10293,22,100,6,2418.24,3,9,2004,100,011-4988555
10306,40,91.76,11,3670.4,4,10,2004,100,(171) 555-1555
10314,23,100,3,2481.7,4,10,2004,100,86 21 3555
10326,32,100,6,3807.68,4,11,2004,100,0921-12 3555
10336,21,100,7,2230.41,4,11,2004,100,(1) 42.34.2555
10350,41,93.04,2,3814.64,4,12,2004,100,(91) 555 94 44
10372,25,84.71,5,2117.75,1,1,2005,100,+81 3 3584 0555
10383,26,100,12,3340.48,1,2,2005,100,(91) 555 94 44
10396,24,89.75,4,2154,1,3,2005,100,4155551450
10414,48,100,14,5808.48,2,5,2005,100,6175559555
10108,26,68.35,9,1777.1,1,3,2003,80,+63 2 555 3587
10122,21,73.17,13,1536.57,2,5,2003,80,91.24.4555
10135,45,78,10,3510,3,7,2003,80,4155551450
10147,36,86.04,10,3097.44,3,9,2003,80,6175558555
10159,21,81.21,5,1705.41,4,10,2003,80,6505551386
10169,32,70.76,5,2264.32,4,11,2003,80,02 9936 8555
10181,30,82.82,17,2484.6,4,11,2003,80,+47 2267 3215
10191,36,94.88,6,3415.68,4,11,2003,80,0221-5554327
10203,33,86.04,11,2839.32,4,12,2003,80,(91) 555 94 44
10211,35,78,5,2730,1,1,2004,80,(1) 47.55.6555
10225,37,95.69,12,3540.53,1,2,2004,80,0897-034555
10238,41,73.17,6,2999.97,2,4,2004,80,31 12 3555
10252,20,76.39,2,1527.8,2,5,2004,80,(1) 47.55.6555
10265,45,86.84,2,3907.8,3,7,2004,80,61-9-3844-6555
10276,38,69.96,6,2658.48,3,8,2004,80,6175557555
10287,43,70.76,15,3042.68,3,8,2004,80,0897-034555
10300,49,78.8,8,3861.2,4,10,2003,80,+49 69 66 90 2555
10310,27,80.41,13,2171.07,4,10,2004,80,0221-5554327
10319,46,73.98,1,3403.08,4,11,2004,80,2125551957
10329,38,59.1,10,2245.8,4,11,2004,80,2125557818
10342,25,66.74,5,1668.5,4,11,2004,80,03 9520 4555
10363,46,60.3,10,2773.8,1,1,2005,80,+358 9 8045 555
10378,22,100,4,2464,1,2,2005,80,(91) 555 94 44
10390,40,100,9,5491.6,1,3,2005,80,4155551450
10103,46,100,16,4791.82,1,1,2003,99,07-98 9555
10111,39,100,4,4178.85,1,3,2003,99,6505555787
10126,38,82.34,16,3128.92,2,5,2003,99,(91) 555 22 82
10139,30,100,5,3095.4,3,7,2003,99,+61 2 9495 8555
10149,42,94.25,2,3958.5,3,9,2003,99,4155554312
10163,43,100,6,4991.44,4,10,2003,99,2125558493
10173,29,95.24,4,2761.96,4,11,2003,99,035-640555
10182,33,86.31,1,2848.23,4,11,2003,99,4155551450
10193,32,79.37,5,2539.84,4,11,2003,99,61-9-3844-6555
10206,28,87.3,11,2444.4,4,12,2003,99,(604) 555-3392
10215,41,100,8,4555.92,1,1,2004,99,3105553722
10227,33,100,1,3666.96,1,3,2004,99,78.32.5555
10244,36,84.33,5,3035.88,2,4,2004,99,(91) 555 94 44
10257,26,89.29,5,2321.54,2,6,2004,99,4085553659
10280,34,100,7,3474.46,3,8,2004,99,011-4988555
10290,26,96.23,2,2501.98,3,9,2004,99,6175558428
10304,38,100,11,3958.46,4,10,2004,99,30.59.8555
10312,33,100,8,3535.95,4,10,2004,99,4155551450
10323,33,91.27,2,3011.91,4,11,2004,99,+49 69 66 90 2555
10333,46,100,2,11336.7,4,11,2004,99,6505555787
10347,26,100,12,2656.94,4,11,2004,99,03 9520 4555
10357,25,100,3,2604.25,4,12,2004,99,4155551450
10369,45,73.08,4,3288.6,1,1,2005,99,6175558555
10382,50,100,7,8935.5,1,2,2005,99,4155551450
10392,36,100,1,4035.96,1,3,2005,99,7675-3555
10423,21,89.29,5,1875.09,2,5,2005,99,(02) 5554 67
10108,29,100,8,4049.56,1,3,2003,146,+63 2 555 3587
10122,21,100,12,2469.39,2,5,2003,146,91.24.4555
10135,42,100,9,5432.7,3,7,2003,146,4155551450
10147,37,100,9,4405.22,3,9,2003,146,6175558555
10159,25,100,4,3638,4,10,2003,146,6505551386
10169,36,100,4,4444.92,4,11,2003,146,02 9936 8555
10181,22,100,16,3395.48,4,11,2003,146,+47 2267 3215
10191,23,100,5,3414.58,4,11,2003,146,0221-5554327
10203,32,100,10,5127.04,4,12,2003,146,(91) 555 94 44
10211,28,100,4,3745.28,1,1,2004,146,(1) 47.55.6555
10225,27,100,11,4564.08,1,2,2004,146,0897-034555
10238,49,100,5,6554.24,2,4,2004,146,31 12 3555
10252,41,100,1,6749.83,2,5,2004,146,(1) 47.55.6555
10265,49,100,1,8427.02,3,7,2004,146,61-9-3844-6555
10276,30,100,5,3924.6,3,8,2004,146,6175557555
10287,40,100,14,6761.6,3,8,2004,146,0897-034555
10300,23,100,7,3786.49,4,10,2003,146,+49 69 66 90 2555
10310,49,100,12,6266.12,4,10,2004,146,0221-5554327
10320,25,100,5,3491,4,11,2004,146,0921-12 3555
10330,37,100,3,4405.22,4,11,2004,146,+63 2 555 3587
10342,55,100,7,6548.3,4,11,2004,146,03 9520 4555
10355,23,100,7,3177.91,4,12,2004,146,(91) 555 94 44
10363,24,100,11,4142.64,1,1,2005,146,+358 9 8045 555
10378,43,96.49,10,4149.07,1,2,2005,146,(91) 555 94 44
10390,50,100,1,7397,1,3,2005,146,4155551450
10109,47,100,2,6241.6,1,3,2003,141,2155559857
10123,34,100,4,5331.88,2,5,2003,141,40.32.2555
10137,31,100,4,5124.3,3,7,2003,141,26.47.1555
10148,28,100,11,3639.44,3,9,2003,141,02 9936 8555
10161,36,100,10,5544,4,10,2003,141,86 21 3555
10172,48,100,8,5493.12,4,11,2003,141,2035552570
10181,39,100,4,5785.26,4,11,2003,141,+47 2267 3215
10192,45,100,9,5340.6,4,11,2003,141,6035558647
10204,35,100,15,5735.8,4,12,2003,141,2125557413
10212,45,100,8,6357.6,1,1,2004,141,(91) 555 94 44
10226,46,100,6,7343.9,1,2,2004,141,7605558146
10240,37,100,1,5959.22,2,4,2004,141,+81 06 6342 5555
10253,31,100,3,4029.38,2,6,2004,141,(171) 555-2282
10266,33,100,4,5035.14,3,7,2004,141,0522-556555
10278,31,100,4,4116.8,3,8,2004,141,7025551838
10287,27,100,2,4310.55,3,8,2004,141,0897-034555
10301,39,100,6,6446.7,4,10,2003,141,+47 2212 1555
10311,32,100,11,3616.64,4,10,2004,141,(91) 555 94 44
10321,28,100,8,4232.76,4,11,2004,141,5085552555
10331,26,67.91,12,1765.66,4,11,2004,141,2155559857
10343,44,84.88,2,3734.72,4,11,2004,141,26.47.1555
10367,46,100,6,4808.38,1,1,2005,141,6265557265
10379,32,70.83,4,2266.56,1,2,2005,141,(91) 555 94 44
10406,65,100,1,10468.9,2,4,2005,141,31 12 3555
10419,43,100,3,5589.14,2,5,2005,141,6562-9555
10108,43,67.77,12,2914.11,1,3,2003,62,+63 2 555 3587
10122,35,49.74,16,1740.9,2,5,2003,62,91.24.4555
10135,45,50.36,13,2266.2,3,7,2003,62,4155551450
10146,47,67.14,2,3155.58,3,9,2003,62,2035554407
10159,21,64.66,8,1357.86,4,10,2003,62,6505551386
10169,38,68.39,8,2598.82,4,11,2003,62,02 9936 8555
10180,21,50.36,3,1057.56,4,11,2003,62,20.16.1555
10191,43,72.74,9,3127.82,4,11,2003,62,0221-5554327
10211,46,54.09,8,2488.14,1,1,2004,62,(1) 47.55.6555
10224,38,58.44,1,2220.72,1,2,2004,62,20.16.1555
10237,26,52.22,1,1357.72,2,4,2004,62,2125551500
10252,31,52.84,5,1638.04,2,5,2004,62,(1) 47.55.6555
10264,48,54.71,3,2626.08,2,6,2004,62,6175559555
10276,33,50.36,9,1661.88,3,8,2004,62,6175557555
10286,38,57.2,1,2173.6,3,8,2004,62,(1) 42.34.2555
10299,39,55.95,3,2182.05,3,9,2004,62,90-224 8555
10310,42,67.14,16,2819.88,4,10,2004,62,0221-5554327
10319,44,59.06,4,2598.64,4,11,2004,62,2125551957
10330,29,69.63,2,2019.27,4,11,2004,62,+63 2 555 3587
10342,26,55.95,8,1454.7,4,11,2004,62,03 9520 4555
10355,31,53.47,1,1657.57,4,12,2004,62,(91) 555 94 44
10363,32,89.12,12,2851.84,1,1,2005,62,+358 9 8045 555
10378,28,100,9,4609.64,1,2,2005,62,(91) 555 94 44
10390,36,100,2,5079.96,1,3,2005,62,4155551450
10403,36,52.22,1,1879.92,2,4,2005,62,(171) 555-2282
10106,41,100,17,4774.86,1,2,2003,105,035-640555
10119,27,99.52,8,2687.04,2,4,2003,105,6562-9555
10130,33,100,1,3423.75,2,6,2003,105,6175558428
10143,34,100,12,3455.76,3,8,2003,105,5085559555
10155,29,100,10,3622.97,4,10,2003,105,90-224 8555
10167,34,100,6,3599.58,4,10,2003,105,0695-34 6555
10178,48,100,9,5386.56,4,11,2003,105,61.77.6555
10186,46,100,6,4918.78,4,11,2003,105,(171) 555-7555
10197,22,100,3,2538.8,4,11,2003,105,(93) 203 4555
10209,20,100,5,2498.6,1,1,2004,105,2155554369
10222,45,85.75,9,3858.75,1,2,2004,105,7605558146
10249,46,100,5,5600.5,2,5,2004,105,6175555555
10262,34,100,14,4103.46,2,6,2004,105,(91) 555 94 44
10273,50,85.75,1,4287.5,3,7,2004,105,(02) 5554 67
10283,46,100,3,5795.54,3,8,2004,105,(604) 555-4555
10296,22,84.7,12,1863.4,3,9,2004,105,+49 89 61 08 9555
10307,48,86.81,6,4166.88,4,10,2004,105,2155554695
10316,47,86.81,14,4080.07,4,11,2004,105,(198) 555-8888
10328,34,100,6,3815.48,4,11,2004,105,035-640555
10338,45,100,2,5526.45,4,11,2004,105,(071) 23 67 2555
10351,20,100,2,3374.6,4,12,2004,105,(171) 555-0297
10373,50,60.49,6,3024.5,1,1,2005,105,981-443655
10386,22,57.55,6,1266.1,1,3,2005,105,(91) 555 94 44
10398,45,100,17,4811.85,1,3,2005,105,26.47.1555
10400,58,100,6,7307.42,2,4,2005,105,4085553659
10415,51,100,5,6209.25,2,5,2005,105,61-9-3844-6555
10104,38,100,3,5348.5,1,1,2003,143,(91) 555 94 44
10117,22,100,12,2780.58,2,4,2003,143,+65 221 7555
10127,25,100,5,3447,2,6,2003,143,2125557413
10142,24,100,15,3791.52,3,8,2003,143,4155551450
10152,35,100,1,4524.1,3,9,2003,143,61-7-3844-6555
10165,28,100,6,3337.6,4,10,2003,143,+65 221 7555
10176,36,100,5,5532.12,4,11,2003,143,0522-556555
10185,39,100,16,5096.91,4,11,2003,143,5085559555
10196,27,100,8,4537.08,4,11,2003,143,2035559545
10207,40,100,1,6146.8,4,12,2003,143,6175552555
10220,50,100,5,8258,1,2,2004,143,+353 1862 1555
10230,42,100,3,7238.28,1,3,2004,143,+49 69 66 90 2555
10247,48,100,5,6756,2,5,2004,143,+358 9 8045 555
10272,25,100,5,3734,3,7,2004,143,2155551555
10282,31,100,8,4674.8,3,8,2004,143,4155551450
10292,44,100,2,7140.76,3,9,2004,143,2125557818
10306,23,100,16,3600.65,4,10,2004,143,(171) 555-1555
10314,29,100,8,4206.74,4,10,2004,143,86 21 3555
10324,49,100,13,5379.71,4,11,2004,143,2125551500
10337,36,100,3,5679.36,4,11,2004,143,2125558493
10349,34,100,5,4394.84,4,12,2004,143,2125557413
10358,25,100,13,2528.25,4,12,2004,143,(91) 555 94 44
10372,48,100,6,7031.52,1,1,2005,143,+81 3 3584 0555
10383,38,100,1,5340.9,1,2,2005,143,(91) 555 94 44
10394,37,100,1,6376.58,1,3,2005,143,(91) 555 94 44
10413,49,100,5,6896.75,2,5,2005,143,2035552570
10100,22,86.51,4,1903.22,1,1,2003,92,6035558647
10110,28,89.27,8,2499.56,1,3,2003,92,(171) 555-1555
10124,36,85.59,7,3081.24,2,5,2003,92,7025551838
10148,34,100,1,3598.22,3,9,2003,92,02 9936 8555
10162,39,100,10,3912.09,4,10,2003,92,6505551386
10173,21,75.46,14,1584.66,4,11,2003,92,035-640555
10182,36,100,11,3942.72,4,11,2003,92,4155551450
10193,24,97.55,15,2341.2,4,11,2003,92,61-9-3844-6555
10204,29,85.59,5,2482.11,4,12,2003,92,2125557413
10213,38,94.79,1,3602.02,1,1,2004,92,(171) 555-7555
10227,34,100,11,3566.94,1,3,2004,92,78.32.5555
10241,42,90.19,3,3787.98,2,4,2004,92,88.60.1555
10280,35,100,17,3704.05,3,8,2004,92,011-4988555
10288,35,80.99,6,2834.65,3,9,2004,92,+65 224 1555
10302,38,89.27,2,3392.26,4,10,2003,92,(171) 555-2282
10311,41,81.91,1,3358.31,4,10,2004,92,(91) 555 94 44
10332,50,100,2,7310,4,11,2004,92,(171) 555-1555
10344,21,100,4,2203.11,4,11,2004,92,91.24.4555
10367,43,62.72,8,2696.96,1,1,2005,92,6265557265
10380,32,100,1,3376.64,1,2,2005,92,(91) 555 94 44
10407,6,90.19,3,541.14,2,4,2005,92,4085553659
10420,66,92.95,6,6134.7,2,5,2005,92,+61 2 9495 8555
10105,41,82.5,10,3382.5,1,2,2003,87,31 12 3555
10117,23,97.42,4,2240.66,2,4,2003,87,+65 221 7555
10128,43,92.16,1,3962.88,2,6,2003,87,(91) 555 94 44
10142,24,70.22,7,1685.28,3,8,2003,87,4155551450
10153,22,83.38,6,1834.36,3,9,2003,87,(91) 555 94 44
10166,26,73.73,1,1916.98,4,10,2003,87,5085552555
10177,35,74.6,8,2611,4,11,2003,87,+34 913 728 555
10185,47,77.24,8,3630.28,4,11,2003,87,5085559555
10197,50,100,14,5090.5,4,11,2003,87,(93) 203 4555
10208,45,87.77,8,3949.65,1,1,2004,87,78.32.5555
10221,39,89.53,2,3491.67,1,2,2004,87,(02) 5554 67
10232,23,89.53,5,2059.19,1,3,2004,87,(198) 555-8888
10248,42,75.48,11,3170.16,2,5,2004,87,2125557818
10261,20,89.53,9,1790.6,2,6,2004,87,(514) 555-8054
10273,33,71.09,12,2345.97,3,7,2004,87,(02) 5554 67
10283,34,100,14,3580.88,3,8,2004,87,(604) 555-4555
10293,49,100,3,4946.06,3,9,2004,87,011-4988555
10306,39,90.4,8,3525.6,4,10,2004,87,(171) 555-1555
10315,36,100,7,3602.16,4,10,2004,87,40.67.8555
10326,50,86.01,5,4300.5,4,11,2004,87,0921-12 3555
10337,29,100,2,4498.19,4,11,2004,87,2125558493
10350,30,100,3,3023.1,4,12,2004,87,(91) 555 94 44
10372,41,86.89,7,3562.49,1,1,2005,87,+81 3 3584 0555
10383,28,58.58,7,1640.24,1,2,2005,87,(91) 555 94 44
10396,45,100,5,4739.4,1,3,2005,87,4155551450
10414,16,75.48,11,1207.68,2,5,2005,87,6175559555
10103,36,100,5,4228.2,1,1,2003,121,07-98 9555
10114,41,100,9,4815.45,2,4,2003,121,(1) 42.34.2555
10126,50,100,5,7083,2,5,2003,121,(91) 555 22 82
10140,40,100,5,4601.2,3,7,2003,121,6505556809
10150,49,100,2,6467.02,3,9,2003,121,+65 221 7555
10164,45,100,3,5012.55,4,10,2003,121,7675-3555
10175,47,100,10,5121.59,4,11,2003,121,(171) 555-0297
10183,21,100,2,2441.04,4,11,2003,121,2155554695
10194,32,100,5,4262.08,4,11,2003,121,78.32.5555
10207,47,100,16,6658.02,4,12,2003,121,6175552555
10217,38,100,5,4509.08,1,2,2004,121,+65 224 1555
10229,41,100,10,4716.23,1,3,2004,121,4155551450
10245,21,100,3,2390.22,2,5,2004,121,2035559545
10259,41,100,13,4666.62,2,6,2004,121,+65 224 1555
10270,38,100,3,5383.08,3,7,2004,121,+61 2 9495 8555
10281,25,99.29,10,2482.25,3,8,2004,121,2155551555
10291,48,100,5,5288.64,3,9,2004,121,0695-34 6555
10305,22,99.29,14,2184.38,4,10,2004,121,6175558555
10313,28,100,8,2881.76,4,10,2004,121,(604) 555-3392
10323,47,100,1,6203.06,4,11,2004,121,+49 69 66 90 2555
10334,49,100,4,6763.47,4,11,2004,121,0921-12 3555
10347,45,100,4,5884.65,4,11,2004,121,03 9520 4555
10357,28,100,2,3559.64,4,12,2004,121,4155551450
10370,29,57.53,6,1668.37,1,1,2005,121,02 9936 8555
10382,39,100,1,4890.6,1,2,2005,121,4155551450
10411,46,100,3,5235.72,2,5,2005,121,(514) 555-8054
10425,38,100,13,4325.16,2,5,2005,121,40.67.8555
10103,41,47.29,9,1938.89,1,1,2003,50,07-98 9555
10113,50,49.81,3,2490.5,1,3,2003,50,4155551450
10126,43,53.83,9,2314.69,2,5,2003,50,(91) 555 22 82
10140,29,43.27,9,1254.83,3,7,2003,50,6505556809
10150,30,42.76,6,1282.8,3,9,2003,50,+65 221 7555
10164,25,53.83,7,1345.75,4,10,2003,50,7675-3555
10174,49,44.78,2,2194.22,4,11,2003,50,61-7-3844-6555
10183,40,49.3,6,1972,4,11,2003,50,2155554695
10194,41,44.78,9,1835.98,4,11,2003,50,78.32.5555
10206,21,53.33,4,1119.93,4,12,2003,50,(604) 555-3392
10215,46,45.28,1,2082.88,1,1,2004,50,3105553722
10229,39,40.25,14,1569.75,1,3,2004,50,4155551450
